"Sentence_id","Text","Speaker","Speaker_title","Speaker_party","File_id","Length","Line_number","Sentiment","Verdict"
27376,"Four years in a row, Democrats and Republicans came together to balance the budget.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",14,516,-0.590141,0
27377,"We cut taxes 19 times and balanced our budget.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",9,517,-0.226718,1
27378,"The president hasn't balanced a budget yet.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",7,518,-0.434239,1
27379,"I expect to have the opportunity to do so myself.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",10,519,0.428157,-1
27381,"I'm going to be able to balance the budget.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",9,521,0.418818,-1
27382,"Let's talk about military spending, and that's this.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",8,522,0,-1
27386,"The Navy said they needed 313 ships to carry out their mission.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",12,526,0,1
27387,"We're now at under 285.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",5,527,0,1
27388,"We're headed down to the low 200s if we go through a sequestration.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",13,528,-0.662563,-1
27390,"I want to make sure that we have the ships that are required by our Navy.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",16,530,0,-1
27392,"We've changed for the first time since FDR -- since FDR we had the -- we've always had the strategy of saying we could fight in two conflicts at once.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",30,532,-0.536577,1
27393,"Now we're changing to one conflict.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",6,533,-0.538897,1
27394,"Look, this, in my view, is the highest responsibility of the President of the United States, which is to maintain the safety of the American people.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",26,534,0.778801,-1
27395,"And I will not cut our military budget by a trillion dollars, which is a combination of the budget cuts the president has, as well as the sequestration cuts.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",29,535,-0.707971,1
27396,"That, in my view, is making -- is making our future less certain and less secure.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",16,536,0,-1
27397,"Bob, I just need to comment on this.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",8,537,-0.427138,-1
27398,"First of all, the sequester is not something that I've proposed.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",11,538,-0.533087,0
27399,"It is something that Congress has proposed.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",7,539,0,0
27401,"The budget that we are talking about is not reducing our military spending.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",13,541,-0.569956,1
27404,"You mentioned the Navy, for example, and that we have fewer ships than we did in 1916.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",17,544,0,1
27405,"Well, Governor, we also have fewer horses and bayonets, because the nature of our military's changed.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",16,545,0,0
27406,"We have these things called aircraft carriers, where planes land on them.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",12,546,0,0
27407,"We have these ships that go underwater, nuclear submarines.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",9,547,0,0
27408,"And so the question is not a game of Battleship, where we're counting slips.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",14,548,-0.203251,-1
27409,"It's what are our capabilities.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",5,549,0.328748,-1
27410,"And so when I sit down with the Secretary of the Navy and the Joint Chiefs of Staff, we determine how are we going to be best able to meet all of our defense needs in a way that also keeps faith with our troops, that also makes sure that our veterans have the kind of support that they need when they come home.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",64,550,0.836908,0
27411,"And that is not reflected in the kind of budget that you're putting forward because it just doesn't work.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",19,551,-0.398634,-1
27413,"And, you know, we visited the website quite a bit and it still doesn't work.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",15,553,-0.270834,0
27420,"First of all, Israel is a true friend.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",8,560,0.600921,1
27421,"It is our greatest ally in the region.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",8,561,0.441818,0
27422,"And if Israel is attacked, America will stand with Israel.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",10,562,0,-1
27423,"I've made that clear throughout my presidency.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",7,563,0.381305,-1
27426,"I will stand with Israel if they are attacked.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",9,566,-0.337893,-1
27427,"And this is the reason why, working with Israel, we have created the strongest military and intelligence cooperation between our two countries in history.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",24,567,0,1
27428,"In fact, this week we'll be carrying out the largest military exercise with Israel in history, this very week.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",19,568,0,1
27429,"But to the issue of Iran, as long as I'm president of the United States Iran will not get a nuclear weapon.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",22,569,-0.608311,1
27430,"I made that clear when I came into office.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",9,570,0.250644,1
27431,"We then organized the strongest coalition and the strongest sanctions against Iran in history, and it is crippling their economy.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",20,571,-0.6463,1
27432,"Their currency has dropped 80 percent.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",6,572,-0.518691,1
27433,"Their oil production has plunged to the lowest level since they were fighting a war with Iraq 20 years ago.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",20,573,-0.728142,1
27434,"So their economy is in a shambles.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",7,574,-0.70327,1
27435,"And the reason we did this is because a nuclear Iran is a threat to our national security, and it is a threat to Israel's national security.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",27,575,-0.806787,-1
27436,"We cannot afford to have a nuclear arms race in the most volatile region of the world.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",17,576,0,-1
27437,"Iran is a state sponsor of terrorism.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",7,577,-0.719156,1
27438,"And for them to be able to provide nuclear technology to non-state actors, that's unacceptable.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",15,578,-0.711914,-1
27439,"And they have said that they want to see Israel wiped off the map.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",14,579,-0.626855,1
27440,"So the work that we've done with respect to sanctions now offers Iran a choice.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",15,580,-0.557652,1
27441,"They can take the diplomatic route and end their nuclear program or they will have to face a united world and a United States president, me, who said we're not going to take any options off the table.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",38,581,-0.542179,0
27442,"The disagreement I have with Governor Romney is that, during the course of this campaign, he's often talked as if we should take premature military action.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",26,582,0,1
27443,"I think that would be a mistake, because when I've sent young men and women into harm's way, I always understand that that is the last resort, not the first resort.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",31,583,-0.711221,-1
27445,"Well, first of all, I want to underscore the same point the president mad,e which is that if I'm President of the United States, when I'm President of the United States, we will stand with Israel.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",36,585,0,-1
27446,"And if Israel is attacked, we have their back, not just diplomatically, not just culturally, but militarily.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",17,586,-0.394741,-1
27448,"Number two, with regards to Iran and the threat of Iran, there's no question but that a nuclear Iran, a nuclear-capable Iran is unacceptable to America.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",26,588,-0.849601,-1
27449,"It presents a threat not only to our friends but ultimately a threat to us to have Iran have nuclear material, nuclear weapons that could be used against us or used to be threatening to us.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",36,589,-0.814238,-1
27450,"It is also essential for us to understand what our mission is in Iran, and that is to dissuade Iran from having a nuclear weapon through peaceful and diplomatic means.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",30,590,-0.315604,1
27451,"And crippling sanctions are something I called for five years ago, when I was in Israel, speaking at the Herzliya Conference.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",21,591,-0.497767,1
27452,"I laid out seven steps, crippling sanctions were number one.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",10,592,-0.370095,0
27454,"You're seeing it right now in the economy.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",8,594,0.443546,1
27455,"It's absolutely the right thing to do, to have crippling sanctions.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",11,595,-0.396071,-1
27456,"I would have put them in place earlier.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",8,596,0,-1
27457,"But it's good that we have them.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",7,597,0.562462,-1
27458,"Number two, something I would add today is I would tighten those sanctions.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",13,598,-0.417139,-1
27459,"I would say that ships that carry Iranian oil, can't come into our ports.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",14,599,-0.566618,-1
27461,"would agree with us as well.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",6,601,0.63179,-1
27462,"Not only ships couldn't, but I'd say companies that are moving their oil can't, people who are trading in their oil can't.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",22,602,-0.631382,-1
27463,"I would tighten those sanctions further.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",6,603,-0.469548,-1
27464,"Secondly, I'd take on diplomatic isolation efforts.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",7,604,-0.353263,-1
27465,"I'd make sure that Ahmadinejad is indicted under the Genocide Convention.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",11,605,-0.498028,1
27466,"His words amount to genocide incitation.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",6,606,-0.333089,-1
27467,"I would indict him for it.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",6,607,-0.226146,-1
27468,"I would also make sure that their diplomats are treated like the pariah they are around the world.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",18,608,0.206788,-1
27469,"The same way we treated the apartheid diplomats of South Africa.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",11,609,0,-1
27470,"We need to increase pressure time, and time again on Iran because anything other than a -- a -- a solution to this, which says -- which stops this -- this nuclear folly of theirs, is unacceptable to America.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",39,610,-0.818727,-1
27471,"And of course, a military action is the last resort.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",10,611,0.36423,-1
27472,"It is something one would only - only consider if all of the other avenues had been -- had been tried to their full extent.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",25,612,-0.400632,-1
27476,"Well, first of all those are reports in the newspaper.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",10,616,0,-1
27478,"But our goal is to get Iran to recognize it needs to give up its nuclear program and abide by the U.N. resolutions that have been in place.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",28,618,-0.284841,-1
27479,"Because they have the opportunity to reenter the community of nations, and we would welcome that.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",16,619,0.44067,-1
27480,"There -- there are people in Iran who have the same aspirations as people all around the world for a better life.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",22,620,0,0
27481,"And we hope that their leadership takes the right decision, but the deal we'll accept is they end their nuclear program.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",21,621,0.738515,-1
27483,"And I'm glad that Governor Romney agrees with the steps that we're taking.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",13,623,0.828571,0
27484,"You know, there have been times, Governor, frankly, during the course of this campaign, where it sounded like you thought that you'd do the same things we did, but you'd say them louder and somehow that -- that would make a difference.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",42,624,0.414904,-1
27485,"And it turns out that the work involved in setting up these crippling sanctions is painstaking.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",16,625,-0.516815,-1
27487,"We started from the day we got into office.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",9,627,0,0
27488,"And the reason is was so important -- and this is a testament to how we've restored American credibility and strength around the world -- is we had to make sure that all the countries participated, even countries like Russia and China.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",42,628,0.853927,-1
27489,"Because if it's just us that are imposing sanctions -- we've had sanctions in place a long time.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",18,629,-0.359983,0
27490,"It's because we got everybody to agree that Iran is seeing so much pressure.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",14,630,0.203479,-1
27491,"And we've got to maintain that pressure.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",7,631,0.377156,-1
27492,"There is a deal to be had, and that is that they abide by the rules that have already been established.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",21,632,0.358651,-1
27493,"They convince the international community they are not pursuing a nuclear program.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",12,633,0,0
27494,"There are inspections that are very intrusive.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",7,634,-0.609037,-1
27495,"But over time, what they can do is regain credibility.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",10,635,-0.34587,-1
27496,"In the meantime, though, we're not going to let up the pressure until we have clear evidence that that takes place.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",21,636,-0.22219,-1
27497,"And one last thing -- just -- just to make this point.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",12,637,0,-1
27499,"We're not going to allow Iran to perpetually engage in negotiations that lead nowhere.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",14,639,-0.845748,-1
27500,"And I've been very clear to them.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",7,640,0.492794,-1
27501,"You know, because of the intelligence coordination that we do with a range of countries, including Israel, we have a sense of when they would get breakout capacity, which means that we would not be able to intervene in time to stop their nuclear program.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",45,641,0,1
27502,"And that clock is ticking.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",5,642,0.640098,-1
27505,"I think from the very beginning, one of the challenges we've had with Iran is that they have looked at this administration, and felt that the administration was not as strong as it needed to be.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",36,645,-0.386306,-1
27506,"I think they saw weakness where they had expected to find American strength.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",13,646,-0.327211,-1
27507,"And I say that because from the very beginning, the president in his campaign four years ago, said he would meet with all the world's worst actors in his first year, he'd sit down with Chavez and Kim Jong-il, with Castro and President Ahmadinejad of Iran.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",46,647,-0.810132,1
27508,"And I think they looked and thought, well, that's an unusual honor to receive from the President of the United States.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",21,648,0.557469,-1
27509,"And then the president began what I have called an apology tour, of going to various nations in the Middle East and criticizing America.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",24,649,-0.328122,1
27510,"I think they looked at that and saw weakness.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",9,650,-0.462558,-1
27511,"Then when there were dissidents in the streets of Tehran, a Green Revolution, holding signs saying, is America with us, the president was silent.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",24,651,0,0
27512,"I think they noticed that as well.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",7,652,0.362838,-1
27513,"And I think that when the president said he was going to create daylight between ourselves and Israel, that they noticed that as well.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",24,653,0,0
27514,"All of these things suggested, I think, to the Iranian mullahs that, hey, you know, we can keep on pushing along here, we can keep talks going on, we're just going to keep on spinning centrifuges.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",36,654,0.275852,-1
27515,"Now there are some 10,000 centrifuges spinning uranium, preparing to create a nuclear threat to the United States and to the world.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",22,655,-0.297838,1
27516,"That's unacceptable for us, and it's essential for a president to show strength from the very beginning, to make it very clear what is acceptable and not acceptable.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",28,656,0.639013,-1
27517,"And an Iranian nuclear program is not acceptable to us.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",10,657,-0.536757,-1
27518,"They must not develop nuclear capability.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",6,658,0,-1
27520,"They need to be tightened.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",5,660,-0.377423,-1
27521,"Our diplomatic isolation needs to be tougher.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",7,661,-0.400457,-1
27522,"We need to indict Ahmadinejad.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",5,662,-0.209061,-1
27523,"We need to put the pressure on them as hard as we possibly can, because if we do that, we won't have to take the military action.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",27,663,-0.468806,-1
27524,"Bob, let me just respond.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",5,664,0,-1
27525,"Nothing Governor Romney just said is true, starting with this notion of me apologizing.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",14,665,-0.534945,0
27526,"This has been probably the biggest whopper that's been told during the course of this campaign.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",16,666,-0.549336,-1
27527,"And every fact checker and every reporter who's looked at it, Governor, has said this is not true.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",18,667,-0.499982,1
27528,"And when it comes to tightening sanctions, look, as I said before, we've put in the toughest, most crippling sanctions ever.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",21,668,-0.599243,1
27529,"And the fact is, while we were coordinating an international coalition to make sure these sanctions were effective, you were still invested in a Chinese state oil company that was doing business with the Iranian oil sector.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",37,669,0.328757,1
27530,"So I'll let the American people decide, judge, who's going to be more effective and more credible when it comes to imposing crippling sanctions.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",24,670,-0.252446,-1
27531,"And with respect to our attitude about the Iranian revolution, I was very clear about the murderous activities that had taken place and that was contrary to international law and everything that civilized people stand for.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",36,671,0.761826,1
27532,"And -- and so the strength that we have shown in Iran is shown by the fact that we've been able to mobilize the world.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",25,672,0.398453,-1
27533,"When I came into office, the world was divided.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",9,673,-0.202212,-1
27535,"Iran is at its weakest point, economically, strategically, militarily, then since -- then in many years.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",16,675,0,1
27536,"And we are going to continue to keep the pressure on to make sure that they do not get a nuclear weapon.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",22,676,0,-1
27537,"That's in America's national interest and that will be the case so long as I'm president.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",16,677,0,1
27538,"We're four years closer to a nuclear Iran.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",8,678,-0.464776,1
27539,"We're four years closer to a nuclear Iran.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",8,679,-0.464777,1
27540,"And -- and -- we should not have wasted these four years to the extent they -- they continue to be able to spin these centrifuges and get that much closer.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",31,680,-0.26221,-1
27542,"Number two, Mr. President, the reason I call it an apology tour is because you went to the Middle East and you flew to Egypt and to Saudi Arabia and to Turkey and Iraq.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",34,682,-0.399518,0
27543,"And by the way, you skipped Israel, our closest friend in the region, but you went to the other nations.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",20,683,0,1
27544,"And by the way, they noticed that you skipped Israel.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",10,684,0,0
27545,"And then in those nations, and on Arabic TV, you said that America had been dismissive and derisive.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",18,685,-0.812146,0
27546,"You said that on occasion America had dictated to other nations.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",11,686,-0.226622,0
27547,"Mr. President, America has not dictated to other nations.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",9,687,0,-1
27548,"We have freed other nations from dictators.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",7,688,-0.211143,1
27549,"Bob, let me -- let me respond.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",7,689,0,-1
27550,"If we're going to talk about trips that we've taken -- when I was a candidate for office, first trip I took was to visit our troops.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",27,690,0.430574,0
27551,"And when I went to Israel as a candidate, I didn't take donors.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",13,691,-0.248189,1
27553,"I went to Yad Beshef (ph), the Holocaust museum there, to remind myself the nature of evil and why our bond with Israel will be unbreakable.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",26,693,-0.335326,0
27554,"And then I went down to the border towns of Storok (ph), which had experienced missiles raining dowm from Hamas.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",20,694,-0.437537,0
27555,"And I saw families there who showed me there where missiles had come down near their children's bedrooms.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",18,695,-0.230834,0
27556,"And I was reminded of what that would mean if those were my kids.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",14,696,0,-1
27557,"Which is why as president, we funded an Iron Dome program to stop those missiles.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",15,697,0,1
27558,"So that's how I've used my travels, when I travel to Israel and when I travel to the region.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",19,698,0,0
27559,"And the -- the central question at this point is going to be: Who is going to be credible to all parties involved?","Barack Obama","President","DEMOCRAT","2012-10-22.txt",23,699,0.513309,-1
27560,"And they can look at my track record, whether it's Iran sanctions, whether it's dealing with counterterrorism, whether it's supporting democracy, whether it's supporting women's rights, whether it's supporting religious minorities.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",31,700,0,-1
27561,"And they can say that the President of the United States and the United States of America has stood on the right side of history.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",25,701,0,-1
27562,"And that kind of credibility is precisely why we've been able to show leadership on a wide range of issues facing the world right now.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",25,702,0,-1
27566,"Bob, let's not go into hypotheticals of that nature.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",9,706,-0.447922,-1
27567,"Our relationship with Israel, my relationship with the prime minister of Israel is such that we would not get a call saying our bombers are on the way, or their fighters are on the way.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",35,707,0,-1
27568,"This is the kind of thing that would have been discussed and thoroughly evaluated well before that kind of --","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",20,708,0.69996,-1
27573,"But let me -- let me come back -- we can come back.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",13,713,0,-1
27574,"Let's come back to what the president was speaking about, which is what's happening in the world and the president's statement that things are going so well.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",27,714,0.713302,-1
27575,"Look, I look at what's happening around the world, and i see Iran four years closer to a bomb.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",19,715,0.32101,-1
27576,"I see the Middle East with a rising tide of violence, chaos, tumult.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",13,716,-0.503659,-1
27577,"I see jihadists continuing to spread, whether they're rising or just about the same level, hard to precisely measure, but it's clear they're there.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",24,717,0.438726,1
27579,"I see Syria with 30,000 civilians dead, Assad still in power.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",11,719,-0.310689,1
27580,"I see our trade deficit with China, larger than it's -- growing larger every year, as a matter of fact.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",20,720,0,1
27581,"I look around the world and I don't feel that you see North Korea, continuing to export their nuclear technology, Russia said they're not going to follow Nunn-Lugar any more.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",30,721,-0.520241,1
27582,"They're back away from a nuclear proliferation treaty that we had with them.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",13,722,-0.282217,1
27583,"I look around the world, I don't see our influence growing around the world.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",14,723,-0.322694,-1
27584,"I see our influence receding, in part because of the failure of the president to deal with our economic challenges at home; in part because of our withdrawal from our commitment to our military in the way I think it ought to be; in part because of the -- the -- the turmoil with Israel.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",55,724,-0.687334,-1
27585,"I mean, the president received a letter from 38 Democrat senators saying the tensions with Israel were a real problem.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",20,725,-0.569932,1
27586,"They asked him, please repair the tension -- Democrat senators -- please repair the tension...","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",15,726,0.286786,0
27588,"... the damage in his -- in his own party.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",10,728,-0.675792,-1
27589,"Governor, the problem is, is that on a whole range of issues, whether it's the Middle East, whether it's Afghanistan, whether it's Iraq, whether it's now Iran, you've been all over the map.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",33,729,-0.510018,-1
27590,"I mean, I'm -- I'm pleased that you now are endorsing our policy of applying diplomatic pressure and potentially having bilateral discussions with the Iranians to end their nuclear program.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",30,730,0.372316,-1
27591,"But just a few years ago you said that's something you'd never do.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",13,731,-0.251204,1
27592,"In the same way that you initially opposed a timetable in Afghanistan, now you're for it, although it depends.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",19,732,0,1
27593,"In the same way that you say you would have ended the war in Iraq, but recently gave a speech saying that we should have 20,000 more folks in there.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",30,733,0,1
27594,"The same way that you said that it was mission creep to go after Gadhafi.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",15,734,-0.238405,0
27595,"When it comes to going after Osama bin Laden, you said, well, any president would make that call.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",18,735,-0.240455,1
27596,"But when you were a candidate in 2008, as I was, and I said if I got bin Laden in our sights I would take that shot, you said we shouldn't move heaven and earth to get one man.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",39,736,-0.626237,1
27597,"And you said we should ask Pakistan for permission.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",9,737,0,-1
27598,"And if we had asked Pakistan permission, we would not have gotten him.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",13,738,0,-1
27599,"And it was worth moving heaven and earth to get him.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",11,739,0.498627,-1
27600,"You know, after we killed bin Laden I was at ground zero for a memorial and talked to a young women who was four years old when 9/11 happened.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",29,740,-0.575183,0
27601,"And the last conversation she had with her father was him calling from the twin towers, saying ""Peyton (ph), I love you and I will always watch over you.""","Barack Obama","President","DEMOCRAT","2012-10-22.txt",29,741,0.712153,0
27602,"And for the next decade, she was haunted by that conversation.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",11,742,0,-1
27603,"And she said to me, ""You know, by finally getting bin Laden, that brought some closure to me.""","Barack Obama","President","DEMOCRAT","2012-10-22.txt",18,743,-0.324362,0
27604,"And when we do things like that -- when we bring those who have harmed us to justice, that sends a message to the world and it tells Peyton (ph) that we did not forget her father.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",37,744,0,-1
